Id,DestIP,DestPort,SourceIP,SourcePort,PacketSize,Interval,TestDuration,StaticsMaxTH,TTL,DSCP,TestDateTime,FinishTestTime,Status,StoRDelayMean,RtoSDelayMean,RTTDelayMean,StoRDelayMax,RtoSDelayMax,RTTDelayMax,StoRDelayMaxTH,RtoSDelayMaxTH,RTTDelayMaxTH,StoRDelayMin,RtoSDelayMin,RTTDelayMin,StoRJitterMax,RtoSJitterMax,StoRJitterMaxTH,RtoSJitterMaxTH,StoRPacketLoss,RtoSPacketLoss,RTTPacketLoss
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T13:29:00.010Z,,finish,0,0,986,0,0,2363,0,0,1096,0,0,732,1491,161,190,76,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T13:34:00.008Z,,finish,0,0,979,0,0,2262,0,0,1061,0,0,767,1338,217,119,68,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T13:39:00.008Z,,finish,0,0,968,0,0,5689,0,0,1052,0,0,711,4816,104,143,68,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T13:44:00.009Z,,finish,0,0,1013,0,0,12495,0,0,1051,0,0,767,11547,235,142,76,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T13:49:00.007Z,,finish,0,0,930,0,0,2303,0,0,1019,0,0,756,201,1544,135,88,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T13:54:00.009Z,,finish,0,0,1058,0,0,12511,0,0,1081,0,0,783,11626,138,176,78,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T13:59:00.008Z,,finish,0,0,993,0,0,12167,0,0,1042,0,0,679,11297,148,145,87,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:04:00.010Z,,finish,0,0,928,0,0,1224,0,0,1015,0,0,755,248,126,148,67,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:09:00.008Z,,finish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:14:00.009Z,,finish,0,0,898,0,0,2029,0,0,1000,0,0,750,593,508,141,76,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:19:00.008Z,,finish,0,0,1055,0,0,9945,0,0,1119,0,0,789,9240,112,198,75,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:24:00.009Z,,finish,0,0,1052,0,0,14187,0,0,1094,0,0,722,12282,958,210,83,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:29:00.008Z,,finish,0,0,1039,0,0,1449,0,0,1168,0,0,745,266,218,168,91,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:34:00.008Z,,finish,0,0,1068,0,0,1345,0,0,1168,0,0,843,264,128,140,97,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:39:00.009Z,,finish,0,0,1072,0,0,7152,0,0,1139,0,0,789,3360,6284,172,101,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:44:00.008Z,,finish,0,0,1081,0,0,1282,0,0,1175,0,0,804,215,233,143,90,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:49:00.009Z,,finish,0,0,1080,0,0,5590,0,0,1157,0,0,801,4447,712,163,78,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:54:00.009Z,,finish,0,0,1067,0,0,4399,0,0,1177,0,0,708,3277,141,177,80,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T14:59:00.006Z,,finish,0,0,1029,0,0,6043,0,0,1124,0,0,772,4384,679,176,81,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:04:00.008Z,,finish,0,0,1013,0,0,1407,0,0,1109,0,0,825,350,105,132,83,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:09:00.008Z,,finish,0,0,1064,0,0,11591,0,0,1152,0,0,743,10635,2939,185,84,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:14:00.009Z,,finish,0,0,1058,0,0,2538,0,0,1172,0,0,818,213,1455,154,87,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:19:00.007Z,,finish,0,0,973,0,0,1535,0,0,1069,0,0,766,306,170,120,73,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:24:00.007Z,,finish,0,0,995,0,0,5927,0,0,1024,0,0,703,4836,1658,118,93,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:29:00.008Z,,finish,0,0,998,0,0,5221,0,0,1060,0,0,759,4361,155,117,68,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:34:00.007Z,,finish,0,0,982,0,0,2461,0,0,1059,0,0,811,1462,174,143,73,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:39:00.007Z,,finish,0,0,972,0,0,1285,0,0,1061,0,0,808,255,111,121,75,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:44:00.007Z,,finish,0,0,983,0,0,1142,0,0,1077,0,0,822,211,275,147,66,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:49:00.006Z,,finish,0,0,1007,0,0,7815,0,0,1072,0,0,746,6894,131,141,75,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:54:00.009Z,,finish,0,0,878,0,0,1128,0,0,968,0,0,643,204,124,136,74,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T15:59:00.008Z,,finish,0,0,923,0,0,2297,0,0,1041,0,0,731,270,1362,174,85,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:04:00.009Z,,finish,0,0,1065,0,0,4486,0,0,1169,0,0,883,3453,278,111,100,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:09:00.007Z,,finish,0,0,966,0,0,1748,0,0,1062,0,0,737,463,156,160,78,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:14:00.007Z,,finish,0,0,1002,0,0,1440,0,0,1110,0,0,762,247,168,152,105,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:19:00.008Z,,finish,0,0,1016,0,0,1224,0,0,1131,0,0,786,252,152,169,87,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:24:00.009Z,,finish,0,0,969,0,0,1382,0,0,1074,0,0,707,232,144,120,70,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:29:00.007Z,,finish,0,0,921,0,0,4133,0,0,1005,0,0,605,3242,267,177,79,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:34:00.008Z,,finish,0,0,967,0,0,1134,0,0,1077,0,0,688,286,157,153,95,0,0,0
vQOScp_vOLTdp,192.170.205.212,884,,,100,0.1,20,10,20,1,2022-06-27T16:39:00.010Z,,finish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
